Timestamp,Stored energy [MWh],SoC [-],Charge [MWh],Discharge [MWh],Day-ahead buy [MWh],Day-ahead sell [MWh],FCR Capacity [MW],aFRR Capacity POS [MW],aFRR Capacity NEG [MW]
2024-04-19 05:15:00,1.0,0.1,0.0,0.83836,0.0,0.83836,0.70715,0.0,0.0
2024-04-19 05:30:00,1.0,0.1,0.0,0.83893,0.0,0.83893,0.70715,0.0,0.0
2024-04-19 05:45:00,1.0,0.1,0.0,0.83856,0.0,0.83856,0.70715,0.0,0.0
2024-04-19 06:00:00,1.0,0.1,0.0,0.81554,0.0,0.81554,0.70715,0.0,0.0
2024-04-19 06:15:00,1.0,0.1,0.0,0.81333,0.0,0.81333,0.70715,0.0,0.0
2024-04-19 06:30:00,1.0,0.1,0.0,0.81024,0.0,0.81024,0.70715,0.0,0.0
2024-04-19 06:45:00,1.0,0.1,0.0,0.80628,0.0,0.80628,0.70715,0.0,0.0
2024-04-19 07:00:00,1.0,0.1,0.0,0.78519,0.0,0.78519,0.70715,0.0,0.0
2024-04-19 07:15:00,1.0,0.1,0.0,0.7795,0.0,0.7795,0.70715,0.0,0.0
2024-04-19 07:30:00,1.0,0.1,0.0,0.43588,0.0,0.43588,0.70715,0.0,0.0
2024-04-19 07:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.70715,0.0,0.0
2024-04-19 08:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 08:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 08:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 08:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 09:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 09:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 09:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 09:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 10:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 10:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 10:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 10:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 11:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 11:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 11:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 11:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.05117,0.164,0.0
2024-04-19 12:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 12:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 12:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 12:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 13:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 13:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 13:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 13:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 14:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 14:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 14:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 14:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 15:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 15:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 15:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 15:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.88088,0.41904,0.0
2024-04-19 16:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 16:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 16:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 16:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 17:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 17:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 17:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 17:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 18:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 18:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 18:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 18:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 19:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 19:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 19:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 19:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.20727,0.28895,0.0
2024-04-19 20:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 20:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 20:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 20:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 21:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 21:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 21:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 21:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 22:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 22:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 22:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 22:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 23:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 23:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 23:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-19 23:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.52101,0.0,0.0
2024-04-20 00:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.44991,0.0,0.0
2024-04-20 00:15:00,1.0,0.1,0.0,0.60916,0.0,0.60916,0.44991,0.0,0.0
2024-04-20 00:30:00,1.0,0.1,0.0,0.62496,0.0,0.62496,0.44991,0.0,0.0
2024-04-20 00:45:00,1.0,0.1,0.0,0.64037,0.0,0.64037,0.44991,0.0,0.0
2024-04-20 01:00:00,1.0,0.1,0.0,0.62363,0.0,0.62363,0.44991,0.0,0.0
2024-04-20 01:15:00,1.0,0.1,0.0,0.63822,0.0,0.63822,0.44991,0.0,0.0
2024-04-20 01:30:00,1.0,0.1,0.0,0.65223,0.0,0.65223,0.44991,0.0,0.0
2024-04-20 01:45:00,1.0,0.1,0.0,0.6656,0.0,0.6656,0.44991,0.0,0.0
2024-04-20 02:00:00,1.0,0.1,0.0,0.68373,0.0,0.68373,0.44991,0.0,0.0
2024-04-20 02:15:00,1.0,0.1,0.0,0.69565,0.0,0.69565,0.44991,0.0,0.0
2024-04-20 02:30:00,1.0,0.1,0.0,0.7068,0.0,0.7068,0.44991,0.0,0.0
2024-04-20 02:45:00,1.0,0.1,0.0,0.71714,0.0,0.71714,0.44991,0.0,0.0
2024-04-20 03:00:00,1.0,0.1,0.0,0.73027,0.0,0.73027,0.44991,0.0,0.0
2024-04-20 03:15:00,1.0,0.1,0.0,0.73889,0.0,0.73889,0.44991,0.0,0.0
2024-04-20 03:30:00,1.0,0.1,0.0,0.74662,0.0,0.74662,0.44991,0.0,0.0
2024-04-20 03:45:00,1.0,0.1,0.0,0.75345,0.0,0.75345,0.44991,0.0,0.0
2024-04-20 04:00:00,1.0,0.1,0.0,0.78016,0.0,0.78016,0.66416,0.0,0.0
2024-04-20 04:15:00,1.0,0.1,0.0,0.78519,0.0,0.78519,0.66416,0.0,0.0
2024-04-20 04:30:00,1.0,0.1,0.0,0.78928,0.0,0.78928,0.66416,0.0,0.0
2024-04-20 04:45:00,1.0,0.1,0.0,0.79243,0.0,0.79243,0.66416,0.0,0.0
2024-04-20 05:00:00,1.0,0.1,0.0,0.81936,0.0,0.81936,0.66416,0.0,0.0
2024-04-20 05:15:00,1.0,0.1,0.0,0.8206,0.0,0.8206,0.66416,0.0,0.0
2024-04-20 05:30:00,1.0,0.1,0.0,0.82093,0.0,0.82093,0.66416,0.0,0.0
2024-04-20 05:45:00,1.0,0.1,0.0,0.82034,0.0,0.82034,0.66416,0.0,0.0
2024-04-20 06:00:00,1.0,0.1,0.0,0.83247,0.0,0.83247,0.66416,0.0,0.0
2024-04-20 06:15:00,1.0,0.1,0.0,0.83014,0.0,0.83014,0.66416,0.0,0.0
2024-04-20 06:30:00,1.0,0.1,0.0,0.82696,0.0,0.82696,0.66416,0.0,0.0
2024-04-20 06:45:00,1.0,0.1,0.0,0.82296,0.0,0.82296,0.66416,0.0,0.0
2024-04-20 07:00:00,1.0,0.1,0.0,0.03245,0.0,0.03245,0.66416,0.0,0.0
2024-04-20 07:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66416,0.0,0.0
2024-04-20 07:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66416,0.0,0.0
2024-04-20 07:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66416,0.0,0.0
2024-04-20 08:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 08:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 08:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 08:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 09:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 09:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 09:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 09:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 10:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 10:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 10:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 10:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 11:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 11:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 11:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 11:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.47661,0.15362,0.0
2024-04-20 12:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 12:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 12:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 12:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 13:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 13:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 13:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 13:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 14:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 14:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 14:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 14:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 15:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 15:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 15:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 15:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.96113,0.74062,0.0
2024-04-20 16:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 16:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 16:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 16:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 17:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 17:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 17:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 17:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 18:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 18:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 18:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 18:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 19:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 19:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 19:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 19:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.3667,0.30782,0.0
2024-04-20 20:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 20:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 20:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 20:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 21:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 21:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 21:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 21:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 22:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 22:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 22:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 22:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 23:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 23:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 23:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-20 23:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.45596,0.0,0.0
2024-04-21 00:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.31924,0.0,0.0
2024-04-21 00:15:00,1.0,0.1,0.0,0.66186,0.0,0.66186,0.31924,0.0,0.0
2024-04-21 00:30:00,1.0,0.1,0.0,0.67726,0.0,0.67726,0.31924,0.0,0.0
2024-04-21 00:45:00,1.0,0.1,0.0,0.69226,0.0,0.69226,0.31924,0.0,0.0
2024-04-21 01:00:00,1.0,0.1,0.0,0.70027,0.0,0.70027,0.31924,0.0,0.0
2024-04-21 01:15:00,1.0,0.1,0.0,0.71434,0.0,0.71434,0.31924,0.0,0.0
2024-04-21 01:30:00,1.0,0.1,0.0,0.72784,0.0,0.72784,0.31924,0.0,0.0
2024-04-21 01:45:00,1.0,0.1,0.0,0.74072,0.0,0.74072,0.31924,0.0,0.0
2024-04-21 02:00:00,1.0,0.1,0.0,0.73119,0.0,0.73119,0.31924,0.0,0.0
2024-04-21 02:15:00,1.0,0.1,0.0,0.74282,0.0,0.74282,0.31924,0.0,0.0
2024-04-21 02:30:00,1.0,0.1,0.0,0.7537,0.0,0.7537,0.31924,0.0,0.0
2024-04-21 02:45:00,1.0,0.1,0.0,0.76379,0.0,0.76379,0.31924,0.0,0.0
2024-04-21 03:00:00,1.0,0.1,0.0,0.76975,0.0,0.76975,0.31924,0.0,0.0
2024-04-21 03:15:00,1.0,0.1,0.0,0.77819,0.0,0.77819,0.31924,0.0,0.0
2024-04-21 03:30:00,1.0,0.1,0.0,0.78575,0.0,0.78575,0.31924,0.0,0.0
2024-04-21 03:45:00,1.0,0.1,0.0,0.79242,0.0,0.79242,0.31924,0.0,0.0
2024-04-21 04:00:00,1.0,0.1,0.0,0.82307,0.0,0.82307,0.66469,0.0,0.0
2024-04-21 04:15:00,1.0,0.1,0.0,0.82778,0.0,0.82778,0.66469,0.0,0.0
2024-04-21 04:30:00,1.0,0.1,0.0,0.8316,0.0,0.8316,0.66469,0.0,0.0
2024-04-21 04:45:00,1.0,0.1,0.0,0.8345,0.0,0.8345,0.66469,0.0,0.0
2024-04-21 05:00:00,1.0,0.1,0.0,0.8414,0.0,0.8414,0.66469,0.0,0.0
2024-04-21 05:15:00,1.0,0.1,0.0,0.84249,0.0,0.84249,0.66469,0.0,0.0
2024-04-21 05:30:00,1.0,0.1,0.0,0.8427,0.0,0.8427,0.66469,0.0,0.0
2024-04-21 05:45:00,1.0,0.1,0.0,0.84203,0.0,0.84203,0.66469,0.0,0.0
2024-04-21 06:00:00,1.0,0.1,0.0,0.81631,0.0,0.81631,0.66469,0.0,0.0
2024-04-21 06:15:00,1.0,0.1,0.0,0.8139,0.0,0.8139,0.66469,0.0,0.0
2024-04-21 06:30:00,1.0,0.1,0.0,0.65208,0.0,0.65208,0.66469,0.0,0.0
2024-04-21 06:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66469,0.0,0.0
2024-04-21 07:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66469,0.0,0.0
2024-04-21 07:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66469,0.0,0.0
2024-04-21 07:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66469,0.0,0.0
2024-04-21 07:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.66469,0.0,0.0
2024-04-21 08:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 08:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 08:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 08:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 09:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 09:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 09:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 09:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 10:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 10:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 10:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 10:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 11:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 11:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 11:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 11:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45546,0.11573,0.0
2024-04-21 12:00:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 12:15:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 12:30:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 12:45:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 13:00:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 13:15:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 13:30:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 13:45:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 14:00:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 14:15:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 14:30:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 14:45:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 15:00:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 15:15:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 15:30:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 15:45:00,1.0,0.1,0.0,0.0,0.0,0.0,2.08161,0.7766,0.0
2024-04-21 16:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 16:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 16:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 16:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 17:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 17:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 17:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 17:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 18:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 18:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 18:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 18:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 19:00:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 19:15:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 19:30:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 19:45:00,1.0,0.1,0.0,0.0,0.0,0.0,1.45041,0.33404,0.0
2024-04-21 20:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 20:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 20:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 20:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 21:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 21:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 21:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 21:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 22:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 22:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 22:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 22:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 23:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 23:15:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 23:30:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-21 23:45:00,1.0,0.1,0.0,0.0,0.0,0.0,0.34438,0.0,0.0
2024-04-22 00:00:00,1.0,0.1,0.0,0.0,0.0,0.0,0.18813,0.0,0.0
2024-04-22 00:15:00,1.0,0.1,0.0,0.76266,0.0,0.76266,0.18813,0.0,0.0
2024-04-22 00:30:00,1.0,0.1,0.0,0.77703,0.0,0.77703,0.18813,0.0,0.0
2024-04-22 00:45:00,1.0,0.1,0.0,0.79101,0.0,0.79101,0.18813,0.0,0.0
2024-04-22 01:00:00,1.0,0.1,0.0,0.80678,0.0,0.80678,0.18813,0.0,0.0
